MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23,MFCC_24,MFCC_25,MFCC_26,MFCC_27,MFCC_28,MFCC_29,MFCC_30,MFCC_31,MFCC_32,MFCC_33,MFCC_34,MFCC_35,MFCC_36,MFCC_37,MFCC_38,MFCC_39,MFCC_40,MFCC_41,MFCC_42,MFCC_43,MFCC_44,MFCC_45,MFCC_46,MFCC_47,MFCC_48,MFCC_49,MFCC_50,MFCC_51,MFCC_52,MFCC_53,MFCC_54,MFCC_55,MFCC_56,MFCC_57,MFCC_58,MFCC_59,MFCC_60,MFCC_61,MFCC_62,MFCC_63,MFCC_64,MFCC_65,MFCC_66,MFCC_67,MFCC_68,MFCC_69,MFCC_70,MFCC_71,MFCC_72,MFCC_73,MFCC_74,MFCC_75,MFCC_76,MFCC_77,MFCC_78,MFCC_79,MFCC_80,MFCC_81,MFCC_82,MFCC_83,MFCC_84,MFCC_85,MFCC_86,MFCC_87,MFCC_88,MFCC_89,MFCC_90,MFCC_91,MFCC_92,MFCC_93,MFCC_94,MFCC_95,MFCC_96,MFCC_97,MFCC_98,MFCC_99,MFCC_100,MFCC_101,MFCC_102,MFCC_103,MFCC_104,MFCC_105,MFCC_106,MFCC_107,MFCC_108,MFCC_109,MFCC_110,MFCC_111,MFCC_112,MFCC_113,MFCC_114,MFCC_115,MFCC_116,MFCC_117,MFCC_118,MFCC_119,MFCC_120,MFCC_121,MFCC_122,MFCC_123,MFCC_124,MFCC_125,MFCC_126,MFCC_127,MFCC_128,Label
-103.16384,67.2257,2.226533,28.500446,4.1723447,11.872512,14.247098,14.287374,3.257277,15.844996,8.035183,4.460183,8.673221,8.064099,7.9784765,5.014976,3.729425,-0.33167392,-0.9359021,-1.0804808,1.7371333,0.6440485,-1.5764494,1.735233,-0.5217386,-1.2661264,2.496191,3.2727933,4.1633487,2.2776089,-0.9041511,-4.430527,-4.467411,-2.7524939,0.8506911,0.44762126,-0.46766657,-3.3051188,-1.3348259,0.13162628,1.1368662,-1.4317938,-3.611728,-2.4149885,-0.90651566,-0.8911856,-2.467813,-1.6752965,0.6261709,-0.11318099,-3.4368448,-3.9604576,-1.6758999,-0.19432127,0.12658332,0.27445364,0.64018494,-0.39274317,-1.8039832,-0.6225859,-0.6302648,-0.47276,-0.57814133,-1.2083262,-2.2539976,-2.3235197,-2.5847585,-2.0883112,-0.17619191,0.5802026,-0.44672343,-1.2016636,-0.4191834,-0.75874174,-0.71445024,-0.35189098,-0.8043586,-1.9004389,-1.2793809,-0.6196401,-2.3509357,-1.8976853,-0.46461254,-1.3489685,-0.79653955,-1.0305527,-1.8968152,-1.296568,-0.282654,-1.0184205,-1.3745642,-0.4372725,-0.40922967,-0.35903618,-0.49748874,-0.44244573,-0.50045824,-0.57748634,-1.5100713,-1.1963434,-0.5243724,-0.40186736,-0.27535608,0.108739845,-0.1262024,-0.49275565,-0.50922006,0.09770148,0.8266467,1.1955514,0.9658606,0.97934926,0.54853666,0.4666279,0.37179512,0.55663335,0.41307122,0.39117914,0.7600765,0.30779737,0.01975596,-0.07867415,0.018945409,0.16924834,0.320658,0.22823341,-0.106503494,-0.3988649,reggae
-115.755066,67.079124,1.8834685,29.096535,4.006483,12.040894,14.014687,14.933622,2.3025777,17.06946,7.582193,4.990229,8.53706,8.276883,7.8961043,5.8674073,3.1157613,0.05220191,-1.540165,-1.2690055,1.0845128,0.52606195,-1.7763678,1.8058367,-0.2612409,-1.3222934,2.6347153,3.5055976,4.5216994,2.7326872,-0.34319445,-4.267521,-4.408314,-2.929547,0.7338205,0.24520648,-0.5604929,-3.436614,-1.7387068,-0.04687396,0.8826018,-1.1862819,-3.9083016,-2.489051,-0.8595984,-0.8649602,-2.4996333,-1.717412,0.5917132,-0.15649928,-3.4756577,-4.088808,-1.601348,-0.24585834,0.20745812,0.3081894,0.56195146,-0.037063066,-1.9189388,-0.66910547,-0.76607364,-0.364564,-0.5308848,-1.1898655,-2.3952134,-2.3231103,-2.558579,-2.1150086,-0.22161913,0.6569381,-0.3996227,-1.4255342,-0.21930696,-0.76124537,-0.80810416,-0.39231,-0.84848195,-1.8983537,-1.3835373,-0.6813884,-2.2803671,-1.9717333,-0.43327242,-1.4526942,-0.79151696,-0.9520275,-1.9235946,-1.3458121,-0.3920932,-0.90781134,-1.4698105,-0.5256712,-0.30388525,-0.3389242,-0.5815652,-0.4064341,-0.6055393,-0.532263,-1.5599842,-1.2375333,-0.6494979,-0.34476858,-0.25233313,0.019389933,-0.17661528,-0.4557583,-0.5003652,0.15903528,0.83893204,1.302472,0.97009146,0.98780376,0.6827373,0.42980093,0.42504513,0.6655724,0.39699012,0.455276,0.76408994,0.26243305,0.058807444,-0.1752035,0.005211418,0.15093206,0.34933847,0.17519465,-0.1264333,-0.3824014,reggae
-115.755066,67.079124,1.8834685,29.096535,4.006483,12.040894,14.014687,14.933622,2.3025777,17.06946,7.582193,4.990229,8.53706,8.276883,7.8961043,5.8674073,3.1157613,0.05220191,-1.540165,-1.2690055,1.0845128,0.52606195,-1.7763678,1.8058367,-0.2612409,-1.3222934,2.6347153,3.5055976,4.5216994,2.7326872,-0.34319445,-4.267521,-4.408314,-2.929547,0.7338205,0.24520648,-0.5604929,-3.436614,-1.7387068,-0.04687396,0.8826018,-1.1862819,-3.9083016,-2.489051,-0.8595984,-0.8649602,-2.4996333,-1.717412,0.5917132,-0.15649928,-3.4756577,-4.088808,-1.601348,-0.24585834,0.20745812,0.3081894,0.56195146,-0.037063066,-1.9189388,-0.66910547,-0.76607364,-0.364564,-0.5308848,-1.1898655,-2.3952134,-2.3231103,-2.558579,-2.1150086,-0.22161913,0.6569381,-0.3996227,-1.4255342,-0.21930696,-0.76124537,-0.80810416,-0.39231,-0.84848195,-1.8983537,-1.3835373,-0.6813884,-2.2803671,-1.9717333,-0.43327242,-1.4526942,-0.79151696,-0.9520275,-1.9235946,-1.3458121,-0.3920932,-0.90781134,-1.4698105,-0.5256712,-0.30388525,-0.3389242,-0.5815652,-0.4064341,-0.6055393,-0.532263,-1.5599842,-1.2375333,-0.6494979,-0.34476858,-0.25233313,0.019389933,-0.17661528,-0.4557583,-0.5003652,0.15903528,0.83893204,1.302472,0.97009146,0.98780376,0.6827373,0.42980093,0.42504513,0.6655724,0.39699012,0.455276,0.76408994,0.26243305,0.058807444,-0.1752035,0.005211418,0.15093206,0.34933847,0.17519465,-0.1264333,-0.3824014,reggae
-285.87192,138.68126,19.889305,35.233112,-8.01805,7.0739436,5.4022317,-3.2044294,-1.1590016,3.1945817,1.4917811,-4.045572,-6.32349,-0.92843753,-4.3736997,2.8759425,1.242588,1.9672704,0.7787202,-4.2754903,-2.4499652,-3.1940942,-1.2459582,4.0458765,0.7932952,-2.2752986,0.22456463,0.7416378,-1.5294569,-5.2104406,-0.2699758,1.7734799,0.45600474,-6.109953,-8.35433,-1.7519948,-3.5368662,-0.688889,4.5740895,3.5162828,-3.469083,-5.397401,-4.9531054,-5.314764,-5.480644,-0.51832527,1.2627889,2.688685,1.7500015,-1.5238824,-1.5955434,2.6260936,2.8536296,-3.1210933,-4.003148,-4.171021,-5.477296,1.094658,5.3915095,0.19984694,1.2640183,2.5860922,-2.205838,-1.0593853,0.5226562,-1.2210248,0.051760077,-3.8106976,-2.5597477,6.521791,2.2502437,-3.603518,-2.464153,-4.408766,-1.1514996,1.3549931,1.8040187,4.937668,1.4309384,-0.042369846,1.6407866,-2.020752,-1.7661744,-0.77103907,-0.24008738,0.27409807,-1.8126733,-0.464481,-0.80755603,-2.0007384,-0.013192686,-0.28348532,-0.018113233,0.22331616,-0.32030848,-0.6200093,-1.362365,-0.5391418,-2.375685,-1.9136667,-0.600648,0.28091538,1.864779,1.3317733,1.6164662,0.48545486,-0.5510622,-1.0746828,-1.826068,-1.0984908,-1.1214216,-0.07583852,0.23681575,0.3361714,0.13514225,0.24712525,1.0390897,0.60212934,-0.071145244,-0.050018936,0.7863936,0.4743499,0.28617257,0.047997903,0.24985056,0.29329035,0.20537539,-0.21511379,reggae
-150.91212,111.7623,2.9338334,42.72235,-3.5816026,15.140649,3.4474072,0.1941399,-4.7153597,3.853786,-0.88617665,-5.347799,0.68960166,-1.2224877,-5.0502796,-5.074945,-8.567344,-7.983551,-5.3008566,-1.4545455,-0.4189184,-2.0668092,0.5551339,1.5227284,3.114553,1.039905,0.8399696,4.360338,-4.8442445,-8.130329,2.4806209,-0.1285229,-4.2028017,-5.7725577,-6.077736,-1.58948,-1.7252091,-1.2823296,-3.941039,-1.109993,-0.06364671,-2.6605384,-5.1910434,-3.8303182,-5.6640882,-3.1559758,0.41209936,0.020815253,-0.7857944,5.30974,8.131231,0.4390498,-3.1334193,-3.0429554,-1.0082711,-1.5833426,-2.8270924,1.0062273,-1.0703632,-1.8267039,0.31097266,-1.1682875,-1.4166148,0.7571658,-1.3097501,-0.75615144,2.0909333,0.7200788,-3.2320628,-3.7910423,0.90409577,0.74548405,-1.0008987,0.9043573,1.0095118,0.45128617,2.9600396,1.3494753,1.3319246,-0.026125077,0.12420928,-0.15657967,-1.8783506,-2.0331483,-0.9516894,-0.6264768,0.2394365,-0.09494967,-2.7286625,-0.0030683677,1.0962284,-2.0497298,-1.9783611,-0.5324334,-1.0261168,-0.5868189,0.4482537,1.0129083,0.6156588,-0.16477822,0.2879537,0.65034014,0.23633747,0.90256816,0.4398064,0.7502229,0.27781057,-0.34566313,0.08379951,-0.0063380618,0.23979189,0.256758,-0.32874462,-0.26976416,-0.52886635,-1.1269823,0.69769955,1.504967,-1.522786,-1.1831135,1.2755268,-0.21167558,-0.34287366,-0.6228201,-0.05367,-0.7465587,-0.95569044,0.3298743,reggae
-175.1141,116.63851,-55.121067,59.895454,1.9730682,1.0933509,14.589569,-3.2228153,2.7886484,5.7000294,-1.8436576,7.875682,0.40088838,0.04429406,-1.1628877,-4.5109262,-2.9502082,-3.6755366,-2.5078502,-7.057674,-4.749235,-5.1547627,-5.8588176,-1.4119537,-1.8314735,-2.137735,-3.0737967,-2.0186226,-2.7236323,-6.9172816,-7.0727324,-5.1124067,-3.2234032,-0.64544994,-1.911515,-1.2758332,-3.207189,-4.9671903,-4.3961697,-3.4773,-2.733514,-3.006188,-2.8167858,-3.5733724,-5.8940783,-6.1503325,-2.6129286,-0.6295789,-2.9699905,-6.3124886,-2.0705588,0.40119696,-0.17536442,-1.3202915,-2.6581836,-4.896642,-5.3234777,-2.3728867,-1.0232202,-1.2962418,-2.261803,-3.0007868,-3.1899939,-2.2707696,-2.4951353,-1.7477171,-2.4451656,-2.9259717,1.1798017,1.7509781,0.32454824,-1.0645314,-1.9387052,-1.392715,-1.5489844,-0.43954918,-0.12653776,-0.956455,-0.5074137,0.391144,1.6498729,1.7663946,0.7292879,0.7281394,0.6806651,-0.27741018,-1.1827064,-0.8356891,-0.41072774,-0.24730282,-0.4436577,-1.137047,-0.5891896,-0.4914065,-0.99408406,-1.1372204,-1.1270214,-0.7900192,-1.7902777,-2.3886414,-1.0840852,0.83027995,1.2070701,1.6047221,1.7700871,0.7078645,0.62708396,0.11054803,-0.7846558,-0.20022364,0.15126787,-0.05875203,0.045925885,-0.11212912,-0.7931621,-0.7393024,0.5027207,0.3665653,-1.067364,-1.0285621,0.26839793,0.14958642,-0.19224718,0.056098625,0.79113173,0.094322935,-0.48935193,-0.1434765,reggae
42.091446,37.40042,-7.90959,4.485742,8.942608,3.5316231,3.0874794,1.6347407,6.270096,1.8271873,-0.55574524,-0.39817968,1.627477,2.9091592,0.3790242,-2.3112671,-4.14119,-2.1937733,-3.3422496,-1.8612447,-0.8907145,1.110935,-0.8753294,-3.2556713,-1.3998849,-2.332393,0.040669486,0.1359118,1.7521797,3.0716374,2.8180323,0.9077713,1.5601265,1.2885195,-0.2795487,-1.2209907,2.7503176,1.8851198,-1.1979349,-5.056005,-3.2897582,0.45705003,1.999061,-3.1238027,-2.311453,-0.22246404,3.0397377,2.258441,0.069956414,-1.3684162,-1.8891371,-0.17862062,0.030590367,0.98076403,0.20702285,0.81036955,-0.544345,1.5933491,-0.78308296,-1.9379178,-1.9986532,-0.56347555,0.18812428,-2.6396818,-1.5058156,-2.2073557,-0.8520244,1.0329648,0.22134225,1.6143101,0.3423617,-1.4034065,-0.31858483,-1.4867748,-0.36907625,-3.795131,1.0464824,3.0313575,-0.36048752,-0.09751601,-1.3308424,-1.0689292,-0.30242735,0.6071184,-0.1523512,1.6246892,-0.11240049,-1.9555894,-0.78809196,-0.040135913,-0.033953875,-0.62106687,-0.2906848,1.0945219,0.50637364,0.3923131,0.10730172,-0.6855799,-2.3395078,-1.0993747,-0.15658171,-3.1570163,0.40370795,-0.02629952,-1.9089825,1.0482752,0.06831948,-2.2914085,-1.051675,-0.41672832,-0.35361457,-1.5959266,0.4361924,-0.97579044,0.01898722,-0.047755126,-0.9618321,-0.111007534,0.0836407,1.2767934,0.527839,-0.10244078,0.25961888,-0.29641986,1.1007164,0.14449655,-0.7508331,-0.7098313,reggae
-110.21196,48.556263,29.646896,18.435993,-0.46312666,4.653466,-2.266834,-6.5920463,-2.146058,-0.14949822,-0.67925465,0.54267377,1.9057006,-1.0558658,1.7253125,0.82580876,-1.6861655,2.6582394,3.102614,3.743673,5.0199413,3.3047495,3.5361083,7.0644455,3.6997368,0.7670827,4.396263,8.026369,6.3427773,3.0490756,-2.0753846,-0.39047602,2.6741962,4.755791,1.216977,-2.6363108,-1.8234488,-0.47679833,-3.5293326,-5.5798244,-3.2491992,-0.5793143,-2.1037729,-2.0906923,-3.7450523,-5.6791935,-6.2406898,-0.37312916,0.5339907,-7.959049,-8.87678,-0.048839618,2.7906454,0.51486593,-2.1078398,-4.0751905,-5.229082,-5.654275,-4.788665,-2.1587386,-0.6199041,0.07706541,1.1419184,0.45478547,-1.2608848,-3.1613877,-5.544111,-4.265655,3.8098974,3.7730107,-3.470057,-4.810521,-2.37039,-1.55005,-0.43202817,-1.6222068,-2.8007045,-2.4227185,-3.603987,-1.4705337,0.24073908,-1.875226,0.042474546,1.5697112,0.35791478,-0.2677488,-2.2318048,-2.5961978,-0.04420929,-0.008002214,-0.14891832,0.19200338,1.1295577,1.0712748,0.10224243,-1.6200951,-2.2533412,-1.900907,-1.4005713,-1.9355352,-0.3736483,1.1532061,1.5087764,1.8777288,1.0858029,0.8302584,-0.1270957,-0.15879071,0.23259363,0.290632,0.39900017,0.60408425,0.20517044,-0.56859213,-0.5749925,-1.334943,-0.27915472,1.0714885,-1.9281017,-1.1773008,1.6139678,0.48493433,0.23019402,0.25408095,0.789364,0.030801069,0.65443736,-0.36263707,reggae
-75.25609,44.865067,10.096427,1.1540514,1.1483595,-3.1336842,0.13224767,0.05679195,-3.4559073,0.10516598,-1.929706,-2.3094442,-0.06527592,-3.4786222,-0.37119558,-2.727345,2.5115635,-0.98135865,3.6390631,-2.5939777,0.18872009,-0.5402239,-4.5137157,-1.7981681,-4.8135386,-1.6574423,-1.2327772,-5.7579875,-5.475029,-5.515616,1.0685852,-1.799546,-2.8053358,-4.1628056,-3.3095756,-3.780071,-1.0734484,-2.1154487,-2.562399,-1.027565,-4.439077,-4.366498,-3.4745324,-2.109459,-1.0233256,1.1841158,-1.3763591,-5.4313736,0.36775556,5.8673778,2.090042,-9.049455,-6.189862,-2.0629034,-0.9727667,-0.32931653,-0.4409044,-0.84290105,-1.8989658,-0.848859,-2.2702892,-1.9312167,-1.787759,-1.5253799,-1.0274246,0.14646818,1.3496302,-2.481327,-7.799248,-2.757632,1.2028596,2.1763568,-1.7704731,-1.1389147,-1.2071857,-0.83847123,-0.21128757,-0.5473935,-0.89654744,-2.0561023,-1.7374796,-1.6838868,-1.4679272,-0.38453588,-0.3302888,0.91466427,-0.4113549,-0.44699812,-1.453044,-0.6939549,-0.43824574,-1.1527419,-2.5473375,-1.8431844,-0.5269489,0.38983625,1.0631468,0.53338957,-0.18049176,-0.44633588,-0.22011141,0.18705815,0.14165077,-0.09207141,-0.62549263,0.25568324,-0.33322707,0.07157702,0.10766115,0.028696654,0.2969816,-0.693138,-0.8265874,0.13047118,-0.12523217,-0.13317181,2.0782917,-1.3627459,-1.8190705,1.2518235,0.34891737,-0.006807562,-0.76028985,0.5036353,-0.42480633,-0.10227108,0.23289067,-0.60085905,reggae
-194.36122,157.1069,-14.131716,44.067635,3.4900806,17.45554,2.9821827,5.8288302,3.0098605,1.0710149,2.5813632,0.79855055,0.65093654,-2.4939816,0.8367581,1.385666,-4.2752357,-0.5335202,-1.9648011,-1.3411878,-1.2709705,-1.7580019,0.8177034,-0.0956604,2.8406975,0.8142944,-0.826094,-0.7641617,-2.2300463,-3.584723,-5.5235963,-0.6054125,3.2853458,5.204469,2.5373816,-0.17606674,-1.2944689,-3.2699218,-1.0370626,1.6965587,0.6799542,-0.2146172,-0.837186,0.7963773,3.6759617,2.511387,1.8686928,1.0537888,-2.5355132,-0.8882759,4.475239,4.9158864,0.9029771,-1.1146919,-2.3863966,-2.1995206,0.27863812,-0.16128974,-1.5326529,-1.2509782,-1.5774525,-1.8089937,-1.6089575,-0.3594116,1.5194573,3.3240259,3.8597496,6.44299,3.5615873,-1.4209915,-0.062364407,1.4165219,1.2570214,-0.25763652,-0.65652645,-0.4402111,0.4525964,0.60030246,0.9607999,1.7342926,0.7132306,0.08295937,-0.33523425,-0.71569407,-0.5241243,0.05450443,0.33345821,0.31342313,1.2600708,2.2587252,1.7048854,0.0003547757,-0.482831,-0.08913032,-0.08483707,0.15787199,0.0417888,0.46829343,0.81791407,1.3564303,0.9511253,0.948941,0.92392385,1.5166037,1.198453,1.1260173,1.2059783,0.44829184,0.9319384,0.9007977,0.17289037,0.029904565,0.28417185,0.12366799,-0.144978,-0.093864776,-0.31955928,0.2436428,0.7145327,-0.31634948,-0.16226903,0.041505657,0.14237599,0.034261033,0.09331154,-0.07477741,-0.27015197,-0.17280315,reggae
-127.3255,65.99195,4.4411926,30.03376,16.642286,16.512138,-6.404064,15.292219,4.6115885,5.086445,5.585365,-0.78358954,6.055245,3.7891238,-2.1804895,1.9998138,-5.570261,7.774162,-1.5178828,5.006795,0.5731815,0.29687676,1.472105,-0.89588386,6.510678,-0.8653144,1.4021657,0.36380842,-0.503426,-2.7600725,-4.7345552,-4.7602468,-3.3670123,3.7377238,1.6657376,0.2937117,-1.7359905,-3.0952945,-1.17947,-2.1990142,-2.2259965,-2.0320985,-2.224424,0.74037427,0.19676474,-0.5617691,0.8411868,1.6220794,-1.1873797,-6.119071,-2.0146508,0.8908799,2.5678144,-0.7671578,0.4760171,-3.4238212,-4.0718813,-3.6932137,-1.0783501,-2.341156,-2.169142,-2.1934466,-2.399498,-2.8356926,-3.608965,-2.836439,-2.869629,4.0669885,5.607305,3.4984355,0.16343877,-0.5438423,-1.0437087,0.31143954,-0.3402434,-1.4240625,-1.8673803,-1.6070387,-0.7486712,-0.7664758,0.27887627,0.20794754,1.0477803,-0.7895156,-1.7384497,-2.3887384,-1.4476743,-0.83880764,-1.2141846,-0.92676383,0.2884699,0.68704563,1.0521898,0.70755106,-1.0618176,-1.4575772,-0.5056676,-1.3487867,-1.1996557,-1.5982865,-0.10783988,0.6999597,1.7155484,0.61692154,0.535322,0.6180704,-0.17724572,0.52130175,0.18243644,0.44796273,0.050475013,0.15861402,0.014004011,-1.0068514,-0.82420063,0.36578622,0.5106048,-0.76674145,-1.4722157,0.7138162,0.76301724,0.14218351,0.13632426,-0.14761099,0.16658132,-0.47366732,0.41420448,0.0037487869,reggae
-159.94904,92.831566,-28.738466,31.430214,-6.613218,12.648388,0.8581189,10.94528,-2.085535,3.6626525,3.568859,0.32369548,8.55835,2.8465164,6.7538686,4.867257,-7.0127416,3.9646065,-0.7536733,-0.32131693,-5.5817637,-2.004665,-1.0347964,-2.573673,2.9305587,0.60342413,0.5654139,0.6027462,0.8435657,1.900477,0.6988404,-0.76081765,-0.21228354,0.25407493,1.3925393,1.2790688,0.60911447,-0.11786649,-1.1226873,0.032687325,-1.2388024,-2.387366,-2.1942337,0.5454175,-1.2381198,-3.0793104,-2.488864,1.5164316,-0.25548637,-5.788946,-2.9413106,0.6578141,0.31309348,-1.2126192,-1.0577264,-1.2461207,-0.17851703,0.38614008,-1.7165211,-0.8613475,1.7840672,2.0302103,-1.2466527,-1.6012564,-1.8778727,-1.5430288,-2.1532452,-1.7488282,-0.019135796,3.2059572,-0.6246139,-2.937603,-1.670047,-2.522375,-1.9877748,-0.14742285,-0.593781,-0.90361184,0.7921854,-0.8216412,-0.3216991,-0.038382463,-0.37109387,-0.11336235,-0.39738023,-0.9388117,-0.9341153,-0.8922292,-0.37151018,0.44008094,-0.5511399,-0.03946141,0.45467988,0.28832343,0.14819889,-0.35125595,-0.6538906,-1.5232337,-1.3526487,-1.0312613,-0.672015,-0.237903,-0.10915307,-0.13721262,0.76715964,0.39350474,-0.09924957,-0.109967925,0.26663598,-0.098144084,0.11266856,0.15136358,-0.34008306,-0.47826228,-0.7165059,-0.08804788,0.8881568,0.43670976,-1.0026003,-0.51182324,0.34045926,0.122003555,0.2999123,0.5258062,0.37291315,0.10336376,-0.11747873,0.1708041,reggae
-138.14923,101.4922,-35.34274,36.134857,-9.498246,14.763237,-0.23156747,11.520837,-2.1008186,3.4033105,4.196897,0.13718969,9.018026,2.7640355,6.2419314,5.737994,-7.942975,5.1980762,-1.4861057,0.45935997,-5.869853,-2.1222637,-0.3529168,-3.487279,3.9761267,-0.0020570217,1.1889424,0.34108287,1.0607455,1.913791,0.75913924,-0.62634015,-0.3845864,0.51201993,1.2348723,1.4648511,0.74832517,-0.11901865,-0.9340431,-0.14614266,-1.1984786,-2.3655763,-2.224608,0.8677896,-1.4101082,-2.6816819,-2.836774,2.0113785,-0.64473987,-5.4796305,-3.0228488,0.8544712,0.24516283,-1.1475046,-0.9227017,-1.3199775,-0.027187292,0.4154756,-1.6636254,-0.75960976,1.8918636,2.1516728,-1.3129641,-1.5637137,-2.0316498,-1.3672764,-2.052893,-1.5951165,-0.16385671,3.5334005,-0.5899346,-3.0513718,-1.6658381,-2.6152081,-1.8881466,-0.07668851,-0.46825016,-0.86718136,0.9923469,-0.8735123,-0.3825901,-0.0791674,-0.3205778,0.066773936,-0.3893107,-0.8762605,-0.9517788,-0.9161582,-0.39744413,0.49921018,-0.52295846,0.027196083,0.50942564,0.23913307,0.17756218,-0.25404868,-0.5988655,-1.653589,-1.3521332,-1.0380738,-0.5104123,-0.2626895,-0.004949217,-0.29448354,0.8939914,0.39709255,-0.056226242,-0.14650871,0.2297292,0.06898082,0.03491775,0.29575464,-0.46369413,-0.41483307,-0.8048151,-0.01776085,0.8945524,0.5711618,-1.0904516,-0.58073986,0.353698,0.18849878,0.30966794,0.5574074,0.37106442,0.088175766,-0.15421012,0.16726366,reggae
-147.46721,113.253334,-6.2853575,9.108814,24.549637,-9.7793,13.131395,-1.9983363,-2.7058117,12.224996,-4.1247916,-1.0217457,1.9693738,1.4722766,0.006102194,-3.0015397,-3.5819473,-3.8757665,-0.50726557,-3.057545,-6.5542555,-1.1217049,-2.3867083,-3.3577368,-2.002597,0.26993287,0.83903325,-3.2101543,2.8524206,-4.8754644,-6.598309,-4.078086,-2.5460804,1.7390375,2.3111265,1.9632881,-0.11564149,-1.7909832,-2.8707976,-3.5098867,1.2375041,-0.9105496,-2.4744463,-1.423149,-3.1110377,-2.5327227,-1.3314878,1.4259226,-0.538088,-4.9855433,-4.0878067,1.450505,3.3581612,1.0793781,-0.8997885,-3.4875207,-2.2537396,-1.3992673,-3.9712334,-1.9572321,-1.1314858,-2.277555,-1.468199,-2.685094,-2.7661083,-1.5072075,-2.847629,-1.9393157,4.9093275,5.5225954,-1.4628942,-1.2722543,-1.5872451,-2.6874592,-1.6532133,-1.4306003,-1.6999389,-1.5546825,-1.4620985,-1.8734914,-1.2688744,-0.10457949,0.4066722,0.5114786,0.43737367,-1.0167483,-2.3805022,-1.0854409,0.2963974,-1.4114013,-0.27294585,0.1167228,-0.11119395,0.78554577,0.21424867,-1.3103532,-1.1274595,-1.3303593,-2.0090964,-1.3468075,-0.1954405,0.8486142,1.5542897,1.8868649,1.2842886,0.8689624,0.44545618,-0.42191648,-0.5729752,0.4334512,0.221594,-0.04312215,0.7652363,-0.51132375,-1.0837355,-0.09285895,0.7187869,0.22911705,-1.326301,-0.5250792,0.36914513,0.34819764,0.1867767,-0.34988195,-0.2825816,0.035537854,0.16899794,0.088211186,reggae
-97.79847,108.82947,-24.920456,21.30602,12.562689,7.7732735,-3.2863526,3.5319328,0.6895101,4.194191,-9.668842,4.2639046,2.458041,-6.626148,-3.1611323,-1.1015103,-4.8297143,-0.11752566,-7.432729,-7.7036467,-8.003451,-1.0590694,-7.734173,-2.5457802,-9.792625,-5.903416,-4.9479785,-1.6357218,-2.9950492,-4.5328035,-4.995499,-4.0402584,0.31537464,1.594875,-0.7792902,-6.291229,-5.173103,-6.1569314,-5.4441185,-4.746841,-2.595789,-4.5717,-5.1361938,0.39077634,-0.86886495,-1.9270343,-4.504302,-5.367711,-1.5056745,-0.32499138,-3.0934765,-3.4138896,-5.175504,-3.1896977,0.84924984,-0.46928453,-0.15816925,-2.1248724,-2.3851247,-2.8562417,-2.84613,-1.5209427,-0.7662219,1.7095191,2.0118914,2.136783,1.7283336,-1.3138744,-1.3637414,0.37901875,-0.20603202,-2.0124507,-2.856768,-0.9513953,-0.90855104,-2.851928,-1.7250274,-1.3793184,-2.0739496,-2.104057,-2.0210488,-2.3046834,-0.030806562,1.5197368,2.1436296,2.095489,2.238622,1.3415505,0.22043304,-1.1824584,-0.47215,0.09868538,-0.8765963,-1.6296374,-1.0257776,-0.53468394,-0.84013915,0.39550224,-0.32005015,-0.8178121,-1.1606938,0.5348202,0.7132187,-0.46418756,0.22859105,0.32346168,-0.073289745,-0.13064986,-0.7767421,-0.27517036,0.11211418,-0.32019243,0.030378323,0.20735243,0.41605914,0.36273935,-0.12538153,-0.6818604,-0.36080545,0.2866672,-0.7053749,-0.98073554,-0.5065397,0.18745545,-0.34815603,0.5679663,-0.28309125,0.49747685,reggae
